Class,730nm,760nm,810nm,860nm,900nm,940nm,Brix (%),Sample No.
Not Sweet,236.0752716064453,161.71376037597656,352.60028076171875,2293.3369140625,117.66197204589844,54.30845260620117,6.4,70
Not Sweet,239.32028198242188,175.26046752929688,359.70556640625,2445.298095703125,101.05087280273438,41.47190856933594,6.4,70
Not Sweet,266.9029541015625,190.50050354003903,395.2320556640625,2477.7783203125,106.58790588378906,48.38389205932617,6.4,70
Not Sweet,274.2042541503906,198.1205291748047,410.330810546875,2590.299072265625,107.28003692626952,50.35874557495117,6.4,70
Not Sweet,261.22418212890625,189.65383911132807,414.7716064453125,2607.69921875,117.66197204589844,54.30845260620117,6.4,70
Not Sweet,283.9393310546875,193.88717651367188,414.7716064453125,2517.218505859375,120.43048858642578,51.34617233276367,6.4,70
Not Sweet,247.432846069336,171.02711486816406,374.8043212890625,2279.416748046875,122.5068817138672,58.25815582275391,6.4,70
Not Sweet,219.03890991210932,153.2470703125,325.0672607421875,2081.055419921875,98.28235626220705,42.45933532714844,6.4,70
Not Sweet,203.62506103515625,149.01373291015625,325.9554138183594,1970.8544921875,101.74300384521484,51.34617233276367,6.4,70
Not Sweet,202.8137969970703,154.09373474121094,322.4027709960937,2317.697021484375,98.97447967529295,43.44676208496094,6.4,70
Not Sweet,233.6415100097656,171.873779296875,375.6924743652344,2336.25732421875,109.3564224243164,51.34617233276367,6.4,70
Not Sweet,185.77745056152344,133.773681640625,341.0541687011719,2212.13623046875,114.20132446289062,49.37131881713867,6.4,70
Not Sweet,232.0189971923828,161.71376037597656,334.8370361328125,2166.89599609375,104.5115203857422,47.39646911621094,6.4,70
Not Sweet,287.1843566894531,200.6605224609375,434.3111572265625,2824.620849609375,122.5068817138672,52.33359909057617,6.4,70
Not Sweet,269.33673095703125,182.88047790527344,383.6859436035156,2438.337890625,121.81475067138672,51.34617233276367,6.4,70
Not Sweet,223.09518432617188,165.10043334960938,357.04107666015625,2460.378173828125,108.66429138183594,48.38389205932617,6.4,70
Not Sweet,228.7739715576172,171.02711486816406,360.5937194824219,2233.016357421875,103.81938934326172,45.42161560058594,6.4,70
Not Sweet,226.3402099609375,160.86709594726562,349.935791015625,2053.215087890625,103.12725830078124,51.34617233276367,6.4,70
Not Sweet,192.2674865722656,138.85369873046875,276.2183532714844,2185.4560546875,101.05087280273438,42.45933532714844,6.4,70
Not Sweet,244.9990692138672,170.18045043945312,348.1594543457031,2311.89697265625,98.97447967529295,45.42161560058594,6.4,70
Not Sweet,219.03890991210932,150.70706176757812,305.5276794433594,2038.135009765625,99.66661071777344,47.39646911621094,6.4,70
Not Sweet,223.09518432617188,163.4071044921875,349.935791015625,2183.135986328125,110.04855346679688,53.32102584838867,6.4,70
Not Sweet,240.1315460205078,161.71376037597656,358.8174133300781,2227.21630859375,107.97216033935548,53.32102584838867,6.4,70
Not Sweet,239.32028198242188,176.1071319580078,382.79779052734375,2467.338134765625,114.20132446289062,50.35874557495117,6.4,70
Not Sweet,194.7012481689453,144.78038024902344,340.166015625,2396.57763671875,112.81707000732422,53.32102584838867,6.4,70
Not Sweet,221.47267150878903,155.78707885742188,333.0606994628906,2146.015869140625,112.81707000732422,55.29587936401367,6.4,70
Not Sweet,238.509033203125,167.64044189453125,352.60028076171875,2207.496337890625,109.3564224243164,52.33359909057617,6.4,70
Not Sweet,228.7739715576172,161.71376037597656,341.0541687011719,2027.6949462890625,112.12493896484376,52.33359909057617,6.4,70
Not Sweet,228.7739715576172,159.1737518310547,350.8239440917969,2098.45556640625,111.43280792236328,56.28330612182617,6.4,70
Sweet,214.1713714599609,149.8603973388672,328.6199035644531,2403.53759765625,119.73835754394533,53.32102584838867,8.0,71
Sweet,259.6016845703125,174.41378784179688,363.2582092285156,2448.778076171875,111.43280792236328,42.45933532714844,8.0,71
Sweet,301.78692626953125,209.1272125244141,432.5348510742188,2730.66015625,110.74068450927734,43.44676208496094,8.0,71
Sweet,248.2440948486328,171.873779296875,391.6793823242188,2413.977783203125,113.50920104980467,50.35874557495117,8.0,71
Sweet,250.6778564453125,175.26046752929688,365.0345458984375,2432.537841796875,112.12493896484376,50.35874557495117,8.0,71
Sweet,246.62158203125,171.873779296875,368.5871887207031,2441.818115234375,111.43280792236328,47.39646911621094,8.0,71
Sweet,248.2440948486328,173.56712341308594,361.4819030761719,2359.457275390625,113.50920104980467,50.35874557495117,8.0,71
Sweet,244.9990692138672,160.86709594726562,368.5871887207031,2424.41796875,119.04623413085938,55.29587936401367,8.0,71
Sweet,244.9990692138672,172.720458984375,344.6068115234375,2336.25732421875,119.73835754394533,54.30845260620117,8.0,71
Sweet,244.9990692138672,171.873779296875,363.2582092285156,2249.256591796875,118.3541030883789,52.33359909057617,8.0,71
Sweet,289.6181030273437,198.1205291748047,432.5348510742188,2710.93994140625,111.43280792236328,47.39646911621094,8.0,71
Sweet,261.22418212890625,186.26715087890625,396.1202087402344,2511.41845703125,112.12493896484376,48.38389205932617,8.0,71
Sweet,256.3566589355469,181.1871490478516,377.46881103515625,2441.818115234375,114.20132446289062,48.38389205932617,8.0,71
Sweet,240.9427947998047,171.873779296875,378.3569641113281,2407.017822265625,115.58558654785156,54.30845260620117,8.0,71
Sweet,230.396484375,163.4071044921875,345.4949645996094,2558.978759765625,114.8934555053711,53.32102584838867,8.0,71
Sweet,249.8666076660156,177.80047607421875,372.1398315429688,2344.377197265625,116.96984100341795,54.30845260620117,8.0,71
Sweet,239.32028198242188,165.10043334960938,364.1463928222656,2181.97607421875,114.8934555053711,53.32102584838867,8.0,71
Sweet,231.20773315429688,162.5604248046875,340.166015625,2079.895263671875,110.04855346679688,53.32102584838867,8.0,71
Sweet,225.5289459228516,161.71376037597656,356.1529235839844,2184.296142578125,116.96984100341795,53.32102584838867,8.0,71
Sweet,222.283935546875,152.40040588378906,341.9423217773437,2209.81640625,114.20132446289062,51.34617233276367,8.0,71
Sweet,247.432846069336,176.95379638671875,343.7186584472656,2355.977294921875,113.50920104980467,52.33359909057617,8.0,71
Sweet,266.0917053222656,187.9604949951172,389.0149230957031,2546.21875,106.58790588378906,46.40904235839844,8.0,71
Sweet,271.7705078125,181.1871490478516,405.8899841308594,2510.258544921875,112.81707000732422,44.43418884277344,8.0,71
Sweet,279.883056640625,197.2738494873047,400.5610046386719,2782.860595703125,116.27771759033205,48.38389205932617,8.0,71
Sweet,279.0718078613281,204.04721069335932,428.0940246582031,2731.820068359375,122.5068817138672,52.33359909057617,8.0,71
Sweet,274.2042541503906,190.50050354003903,406.7781372070313,2477.7783203125,125.27539825439452,58.25815582275391,8.0,71
Sweet,257.1679077148437,175.26046752929688,370.363525390625,2353.6572265625,121.81475067138672,54.30845260620117,8.0,71
Sweet,249.05535888671875,167.64044189453125,355.2647705078125,2201.6962890625,113.50920104980467,48.38389205932617,8.0,71
Sweet,248.2440948486328,178.6471405029297,358.8174133300781,2444.137939453125,105.20364379882812,47.39646911621094,8.0,71
Sweet,257.9791564941406,188.80715942382807,382.79779052734375,2724.860107421875,110.74068450927734,45.42161560058594,8.0,71
Sweet,245.81033325195312,181.1871490478516,392.5675659179688,2500.978515625,110.74068450927734,47.39646911621094,8.0,71
Sweet,262.8466796875,182.0338134765625,390.7912292480469,2649.45947265625,111.43280792236328,49.37131881713867,8.0,71
Not Sweet,257.9791564941406,179.49380493164062,396.1202087402344,2213.29638671875,111.43280792236328,46.40904235839844,7.0,72
Not Sweet,251.48912048339844,180.3404693603516,384.5740966796875,2345.537353515625,114.8934555053711,54.30845260620117,7.0,72
Not Sweet,249.8666076660156,181.1871490478516,389.0149230957031,2427.89794921875,117.66197204589844,54.30845260620117,7.0,72
Not Sweet,273.3930053710937,179.49380493164062,397.0083618164063,2823.460693359375,116.96984100341795,45.42161560058594,7.0,72
Not Sweet,259.6016845703125,195.5805206298828,407.6663208007813,2755.020263671875,127.3517837524414,51.34617233276367,7.0,72
Not Sweet,268.5254821777344,187.11383056640625,394.3438720703125,2311.89697265625,119.73835754394533,52.33359909057617,7.0,72
Not Sweet,253.92288208007807,178.6471405029297,381.0214538574219,2423.2578125,119.73835754394533,57.27073287963867,7.0,72
Not Sweet,251.48912048339844,178.6471405029297,388.1267395019531,2647.139404296875,116.27771759033205,53.32102584838867,7.0,72
Not Sweet,231.20773315429688,161.71376037597656,342.8305053710937,2361.77734375,116.96984100341795,53.32102584838867,7.0,72
Not Sweet,244.1878204345703,171.02711486816406,365.0345458984375,2251.57666015625,111.43280792236328,45.42161560058594,7.0,72
Not Sweet,194.7012481689453,134.620361328125,333.9488830566406,2103.095458984375,112.12493896484376,54.30845260620117,7.0,72
Not Sweet,205.24757385253903,152.40040588378906,321.5146179199219,2315.376953125,110.04855346679688,49.37131881713867,7.0,72
Not Sweet,214.1713714599609,162.5604248046875,349.935791015625,2427.89794921875,105.8957748413086,46.40904235839844,7.0,72
Not Sweet,232.8302459716797,163.4071044921875,304.6395263671875,2315.376953125,112.12493896484376,48.38389205932617,7.0,72
Not Sweet,254.734130859375,184.5738220214844,387.2385864257813,2397.73779296875,116.27771759033205,55.29587936401367,7.0,72
Not Sweet,278.2605285644531,191.34716796875,407.6663208007813,2490.538330078125,129.4281768798828,56.28330612182617,7.0,72
Not Sweet,255.5453948974609,182.88047790527344,391.6793823242188,2366.41748046875,115.58558654785156,44.43418884277344,7.0,72
Not Sweet,249.05535888671875,174.41378784179688,386.3504333496094,2236.49658203125,119.04623413085938,47.39646911621094,7.0,72
Not Sweet,227.9627227783203,155.78707885742188,328.6199035644531,1987.0946044921875,108.66429138183594,49.37131881713867,7.0,72
Not Sweet,225.5289459228516,159.1737518310547,333.9488830566406,2075.25537109375,105.8957748413086,49.37131881713867,7.0,72
Not Sweet,229.5852203369141,160.86709594726562,347.27130126953125,2175.01611328125,114.20132446289062,52.33359909057617,7.0,72
Not Sweet,238.509033203125,169.3337860107422,365.9226989746094,2355.977294921875,110.04855346679688,49.37131881713867,7.0,72
Not Sweet,231.20773315429688,166.7937774658203,357.9292297363281,2396.57763671875,107.28003692626952,48.38389205932617,7.0,72
Not Sweet,200.38003540039065,154.94041442871094,330.396240234375,2590.299072265625,107.28003692626952,44.43418884277344,7.0,72
Not Sweet,259.6016845703125,178.6471405029297,379.2451171875,2658.739501953125,106.58790588378906,47.39646911621094,7.0,72
Not Sweet,219.85015869140625,165.10043334960938,343.7186584472656,2296.81689453125,106.58790588378906,38.50962829589844,7.0,72
Not Sweet,238.509033203125,157.48040771484375,355.2647705078125,2202.856201171875,109.3564224243164,45.42161560058594,7.0,72
Not Sweet,284.7505798339844,200.6605224609375,435.1993408203125,2764.30029296875,119.04623413085938,49.37131881713867,7.0,72
Not Sweet,272.5817565917969,187.11383056640625,366.8108520507813,2547.378662109375,112.12493896484376,41.47190856933594,7.0,72
Not Sweet,243.37657165527344,172.720458984375,381.0214538574219,2318.857177734375,121.81475067138672,54.30845260620117,7.0,72
Not Sweet,231.20773315429688,164.25376892089844,354.3765869140625,2091.495361328125,106.58790588378906,52.33359909057617,7.0,72
Not Sweet,228.7739715576172,161.71376037597656,351.71209716796875,2106.575439453125,107.97216033935548,53.32102584838867,7.0,72
Sweet,245.81033325195312,173.56712341308594,354.3765869140625,2264.336669921875,113.50920104980467,50.35874557495117,8.4,73
Sweet,251.48912048339844,170.18045043945312,359.70556640625,2150.65576171875,103.12725830078124,47.39646911621094,8.4,73
Sweet,262.8466796875,186.26715087890625,397.89654541015625,2603.05908203125,111.43280792236328,50.35874557495117,8.4,73
Sweet,262.8466796875,182.88047790527344,405.8899841308594,2555.498779296875,112.12493896484376,52.33359909057617,8.4,73
Sweet,230.396484375,170.18045043945312,365.0345458984375,2387.297607421875,109.3564224243164,40.48448181152344,8.4,73
Sweet,264.4692077636719,185.4204864501953,395.2320556640625,2576.37890625,111.43280792236328,41.47190856933594,8.4,73
Sweet,246.62158203125,175.26046752929688,362.37005615234375,2253.896728515625,118.3541030883789,54.30845260620117,8.4,73
Sweet,269.33673095703125,183.72715759277344,372.1398315429688,2325.817138671875,116.96984100341795,54.30845260620117,8.4,73
Sweet,247.432846069336,176.1071319580078,361.4819030761719,2323.4970703125,114.8934555053711,50.35874557495117,8.4,73
Sweet,254.734130859375,176.95379638671875,371.2516784667969,2293.3369140625,114.20132446289062,51.34617233276367,8.4,73
Sweet,224.7176971435547,159.1737518310547,346.3831481933594,2034.655029296875,105.8957748413086,52.33359909057617,8.4,73
Sweet,225.5289459228516,160.86709594726562,342.8305053710937,2208.65625,107.97216033935548,50.35874557495117,8.4,73
Sweet,232.8302459716797,170.18045043945312,364.1463928222656,2200.5361328125,116.96984100341795,52.33359909057617,8.4,73
Sweet,238.509033203125,171.02711486816406,365.9226989746094,2266.65673828125,110.74068450927734,51.34617233276367,8.4,73
Sweet,253.92288208007807,182.88047790527344,387.2385864257813,2468.498291015625,121.12261962890624,53.32102584838867,8.4,73
Sweet,262.0354309082031,183.72715759277344,377.46881103515625,2467.338134765625,114.8934555053711,51.34617233276367,8.4,73
Sweet,262.8466796875,182.0338134765625,380.13330078125,2376.857421875,119.04623413085938,53.32102584838867,8.4,73
Sweet,266.0917053222656,180.3404693603516,406.7781372070313,2329.297119140625,115.58558654785156,44.43418884277344,8.4,73
Sweet,236.0752716064453,165.9470977783203,357.04107666015625,2217.936279296875,112.81707000732422,50.35874557495117,8.4,73
Sweet,234.4527587890625,158.32708740234375,347.27130126953125,2289.85693359375,103.81938934326172,46.40904235839844,8.4,73
Sweet,222.283935546875,154.09373474121094,325.0672607421875,2035.8150634765625,103.12725830078124,48.38389205932617,8.4,73
Sweet,229.5852203369141,160.86709594726562,349.0476379394531,2071.775390625,102.43512725830078,44.43418884277344,8.4,73
Sweet,239.32028198242188,168.4871063232422,357.9292297363281,2265.49658203125,102.43512725830078,47.39646911621094,8.4,73
Sweet,222.283935546875,158.32708740234375,333.0606994628906,2136.73583984375,99.66661071777344,46.40904235839844,8.4,73
Sweet,227.9627227783203,155.78707885742188,327.73175048828125,2034.655029296875,106.58790588378906,48.38389205932617,8.4,73
Sweet,219.03890991210932,149.01373291015625,321.5146179199219,2048.5751953125,107.28003692626952,50.35874557495117,8.4,73
Sweet,233.6415100097656,164.25376892089844,348.1594543457031,2192.416259765625,108.66429138183594,53.32102584838867,8.4,73
Sweet,231.20773315429688,165.10043334960938,352.60028076171875,2304.93701171875,113.50920104980467,54.30845260620117,8.4,73
Sweet,239.32028198242188,168.4871063232422,368.5871887207031,2215.6162109375,112.81707000732422,53.32102584838867,8.4,73
Sweet,214.98263549804688,149.8603973388672,338.3896789550781,2318.857177734375,112.12493896484376,52.33359909057617,8.4,73
Sweet,236.0752716064453,163.4071044921875,343.7186584472656,2291.016845703125,121.12261962890624,58.25815582275391,8.4,73
Sweet,248.2440948486328,174.41378784179688,349.0476379394531,2318.857177734375,116.96984100341795,51.34617233276367,8.4,73
Not Sweet,256.3566589355469,179.49380493164062,374.8043212890625,2371.057373046875,118.3541030883789,54.30845260620117,7.8,74
Not Sweet,234.4527587890625,153.2470703125,330.396240234375,2432.537841796875,117.66197204589844,49.37131881713867,7.8,74
Not Sweet,261.22418212890625,175.26046752929688,353.4884338378906,2442.97802734375,112.81707000732422,42.45933532714844,7.8,74
Not Sweet,280.6943054199219,199.81385803222656,421.87689208984375,2758.500244140625,119.73835754394533,49.37131881713867,7.8,74
Not Sweet,258.7904052734375,186.26715087890625,415.6597595214844,2666.859619140625,131.5045623779297,57.27073287963867,7.8,74
Not Sweet,255.5453948974609,187.11383056640625,399.6728515625,2585.658935546875,119.73835754394533,56.28330612182617,7.8,74
Not Sweet,213.3601226806641,139.7003631591797,297.53424072265625,2549.69873046875,110.04855346679688,47.39646911621094,7.8,74
Not Sweet,243.37657165527344,165.10043334960938,352.60028076171875,2354.8173828125,114.20132446289062,51.34617233276367,7.8,74
Not Sweet,253.11163330078125,183.72715759277344,371.2516784667969,2352.497314453125,108.66429138183594,47.39646911621094,7.8,74
Not Sweet,245.81033325195312,165.10043334960938,342.8305053710937,2534.61865234375,115.58558654785156,51.34617233276367,7.8,74
Not Sweet,186.5886993408203,129.54034423828125,292.20526123046875,2337.417236328125,108.66429138183594,45.42161560058594,7.8,74
Not Sweet,214.1713714599609,171.02711486816406,352.60028076171875,2465.01806640625,109.3564224243164,47.39646911621094,7.8,74
Not Sweet,227.1514587402344,156.6337432861328,341.9423217773437,2324.6572265625,114.8934555053711,53.32102584838867,7.8,74
Not Sweet,246.62158203125,173.56712341308594,348.1594543457031,2287.536865234375,97.59022521972656,39.49705505371094,7.8,74
Not Sweet,266.0917053222656,180.3404693603516,367.6990356445313,2352.497314453125,110.04855346679688,46.40904235839844,7.8,74
Not Sweet,268.5254821777344,181.1871490478516,374.8043212890625,2390.777587890625,114.8934555053711,44.43418884277344,7.8,74
Not Sweet,225.5289459228516,140.5470428466797,304.6395263671875,1968.5345458984373,116.96984100341795,51.34617233276367,7.8,74
Not Sweet,214.98263549804688,138.0070343017578,289.540771484375,2135.57568359375,114.20132446289062,51.34617233276367,7.8,74
Not Sweet,205.24757385253903,148.16705322265625,295.7579040527344,2045.0950927734373,108.66429138183594,50.35874557495117,7.8,74
Not Sweet,229.5852203369141,158.32708740234375,341.9423217773437,2034.655029296875,115.58558654785156,53.32102584838867,7.8,74
Not Sweet,214.98263549804688,153.2470703125,311.74481201171875,1948.8143310546875,96.20596313476562,38.50962829589844,7.8,74
Not Sweet,209.3038482666016,146.47372436523438,318.8501281738281,2173.85595703125,94.82170867919922,44.43418884277344,7.8,74
Not Sweet,179.2873992919922,128.6936798095703,296.6460876464844,1904.7340087890625,100.3587417602539,50.35874557495117,7.8,74
Not Sweet,212.5488739013672,143.9337158203125,285.9881286621094,1854.8536376953125,96.20596313476562,43.44676208496094,7.8,74
Not Sweet,227.1514587402344,155.78707885742188,326.84356689453125,2046.255126953125,105.8957748413086,48.38389205932617,7.8,74
Not Sweet,214.1713714599609,147.3203887939453,321.5146179199219,2110.0556640625,111.43280792236328,50.35874557495117,7.8,74
Not Sweet,210.9263610839844,154.94041442871094,337.50152587890625,2134.415771484375,110.74068450927734,51.34617233276367,7.8,74
Not Sweet,227.9627227783203,165.10043334960938,345.4949645996094,2199.376220703125,110.04855346679688,46.40904235839844,7.8,74
Not Sweet,252.3003692626953,166.7937774658203,342.8305053710937,2344.377197265625,113.50920104980467,46.40904235839844,7.8,74
Not Sweet,224.7176971435547,159.1737518310547,323.2909240722656,2362.9375,110.74068450927734,41.47190856933594,7.8,74
Not Sweet,223.09518432617188,152.40040588378906,334.8370361328125,2054.375244140625,103.81938934326172,40.48448181152344,7.8,74
Not Sweet,227.9627227783203,157.48040771484375,342.8305053710937,2248.0966796875,103.12725830078124,48.38389205932617,7.8,74
Not Sweet,280.6943054199219,192.19384765625,407.6663208007813,2405.857666015625,114.20132446289062,34.5599250793457,7.0,75
Not Sweet,253.11163330078125,171.873779296875,367.6990356445313,2163.416015625,122.5068817138672,55.29587936401367,7.0,75
Not Sweet,235.26400756835932,156.6337432861328,344.6068115234375,2159.93603515625,116.96984100341795,49.37131881713867,7.0,75
Not Sweet,243.37657165527344,162.5604248046875,320.6264343261719,2267.816650390625,107.28003692626952,42.45933532714844,7.0,75
Not Sweet,238.509033203125,161.71376037597656,355.2647705078125,2325.817138671875,112.81707000732422,41.47190856933594,7.0,75
Not Sweet,264.4692077636719,182.88047790527344,392.5675659179688,2498.658447265625,117.66197204589844,50.35874557495117,7.0,75
Not Sweet,232.8302459716797,174.41378784179688,367.6990356445313,2511.41845703125,114.20132446289062,41.47190856933594,7.0,75
Not Sweet,279.0718078613281,189.65383911132807,412.1071166992188,2632.059326171875,120.43048858642578,47.39646911621094,7.0,75
Not Sweet,275.8267822265625,174.41378784179688,333.0606994628906,2527.65869140625,116.27771759033205,41.47190856933594,7.0,75
Not Sweet,269.33673095703125,187.11383056640625,393.4557189941406,2591.458984375,120.43048858642578,49.37131881713867,7.0,75
Not Sweet,246.62158203125,163.4071044921875,349.0476379394531,2481.25830078125,112.81707000732422,46.40904235839844,7.0,75
Not Sweet,199.5687866210937,127.84700012207033,288.6526184082031,2387.297607421875,118.3541030883789,52.33359909057617,7.0,75
Not Sweet,244.1878204345703,166.7937774658203,378.3569641113281,2349.017333984375,120.43048858642578,53.32102584838867,7.0,75
Not Sweet,238.509033203125,165.10043334960938,349.935791015625,2213.29638671875,116.96984100341795,52.33359909057617,7.0,75
Not Sweet,231.20773315429688,159.1737518310547,321.5146179199219,2239.9765625,109.3564224243164,46.40904235839844,7.0,75
Not Sweet,225.5289459228516,150.70706176757812,333.0606994628906,2085.6953125,108.66429138183594,43.44676208496094,7.0,75
Not Sweet,195.51251220703125,142.24037170410156,279.77099609375,2202.856201171875,101.74300384521484,36.5347785949707,7.0,75
Not Sweet,245.81033325195312,177.80047607421875,392.5675659179688,2466.17822265625,113.50920104980467,53.32102584838867,7.0,75
Not Sweet,189.0224609375,133.773681640625,330.396240234375,2216.7763671875,114.8934555053711,51.34617233276367,7.0,75
Not Sweet,229.5852203369141,149.01373291015625,303.7513732910156,2202.856201171875,112.12493896484376,50.35874557495117,7.0,75
Not Sweet,236.8865203857422,177.80047607421875,357.04107666015625,2384.9775390625,108.66429138183594,43.44676208496094,7.0,75
Not Sweet,224.7176971435547,169.3337860107422,344.6068115234375,2596.09912109375,106.58790588378906,38.50962829589844,7.0,75
Not Sweet,239.32028198242188,170.18045043945312,378.3569641113281,2282.896728515625,111.43280792236328,44.43418884277344,7.0,75
Not Sweet,223.90643310546875,160.86709594726562,325.0672607421875,2289.85693359375,107.28003692626952,34.5599250793457,7.0,75
Not Sweet,237.69778442382807,169.3337860107422,370.363525390625,2469.658203125,112.12493896484376,49.37131881713867,7.0,75
Not Sweet,255.5453948974609,176.95379638671875,387.2385864257813,2293.3369140625,110.04855346679688,43.44676208496094,7.0,75
Not Sweet,214.1713714599609,147.3203887939453,330.396240234375,2367.577392578125,110.04855346679688,39.49705505371094,7.0,75
Not Sweet,227.1514587402344,156.6337432861328,318.8501281738281,2262.0166015625,106.58790588378906,42.45933532714844,7.0,75
Not Sweet,179.2873992919922,145.62704467773438,337.50152587890625,2380.337646484375,110.04855346679688,48.38389205932617,7.0,75
Not Sweet,213.3601226806641,159.1737518310547,349.935791015625,2376.857421875,116.27771759033205,48.38389205932617,7.0,75
Not Sweet,235.26400756835932,164.25376892089844,336.6133728027344,2549.69873046875,104.5115203857422,33.5724983215332,7.0,75
Not Sweet,240.1315460205078,157.48040771484375,324.1791076660156,2172.696044921875,105.20364379882812,37.52220153808594,7.0,75
Not Sweet,298.5419311523437,207.4338836669922,433.4230041503906,2512.57861328125,123.8911361694336,53.32102584838867,7.8,76
Not Sweet,280.6943054199219,196.4271850585937,431.6466674804688,2607.69921875,124.58326721191406,59.245582580566406,7.8,76
Not Sweet,296.9194030761719,205.74053955078125,421.87689208984375,2684.259765625,123.8911361694336,57.27073287963867,7.8,76
Not Sweet,275.8267822265625,191.34716796875,397.89654541015625,2410.497802734375,119.04623413085938,57.27073287963867,7.8,76
Not Sweet,257.1679077148437,176.95379638671875,397.0083618164063,2488.21826171875,116.96984100341795,51.34617233276367,7.8,76
Not Sweet,243.37657165527344,172.720458984375,370.363525390625,2286.376953125,114.8934555053711,52.33359909057617,7.8,76
Not Sweet,262.8466796875,175.26046752929688,331.2843933105469,2286.376953125,104.5115203857422,46.40904235839844,7.8,76
Not Sweet,257.9791564941406,171.873779296875,357.9292297363281,2357.137451171875,114.20132446289062,49.37131881713867,7.8,76
Not Sweet,265.28045654296875,175.26046752929688,366.8108520507813,2354.8173828125,115.58558654785156,53.32102584838867,7.8,76
Not Sweet,270.959228515625,192.19384765625,424.5413818359375,2517.218505859375,113.50920104980467,45.42161560058594,7.8,76
Not Sweet,244.1878204345703,173.56712341308594,351.71209716796875,2193.576171875,115.58558654785156,54.30845260620117,7.8,76
Not Sweet,256.3566589355469,176.1071319580078,371.2516784667969,2461.5380859375,110.74068450927734,46.40904235839844,7.8,76
Not Sweet,262.8466796875,181.1871490478516,365.0345458984375,2155.2958984375,107.97216033935548,45.42161560058594,7.8,76
Not Sweet,275.8267822265625,189.65383911132807,382.79779052734375,2339.7373046875,118.3541030883789,49.37131881713867,7.8,76
Not Sweet,268.5254821777344,187.11383056640625,397.89654541015625,2469.658203125,118.3541030883789,51.34617233276367,7.8,76
Not Sweet,251.48912048339844,180.3404693603516,361.4819030761719,2115.855712890625,112.81707000732422,49.37131881713867,7.8,76
Not Sweet,277.44927978515625,188.80715942382807,402.33734130859375,2299.136962890625,111.43280792236328,47.39646911621094,7.8,76
Not Sweet,232.0189971923828,157.48040771484375,349.0476379394531,1954.6143798828125,116.27771759033205,56.28330612182617,7.8,76
Not Sweet,236.0752716064453,160.86709594726562,324.1791076660156,1987.0946044921875,108.66429138183594,51.34617233276367,7.8,76
Not Sweet,225.5289459228516,154.09373474121094,320.6264343261719,1937.2142333984373,102.43512725830078,48.38389205932617,7.8,76
Not Sweet,254.734130859375,173.56712341308594,351.71209716796875,2251.57666015625,109.3564224243164,48.38389205932617,7.8,76
Not Sweet,269.33673095703125,180.3404693603516,387.2385864257813,2316.537109375,110.04855346679688,45.42161560058594,7.8,76
Not Sweet,275.8267822265625,197.2738494873047,408.5544738769531,2673.81982421875,107.97216033935548,46.40904235839844,7.8,76
Not Sweet,275.0155334472656,192.19384765625,394.3438720703125,2583.339111328125,108.66429138183594,49.37131881713867,7.8,76
Not Sweet,251.48912048339844,174.41378784179688,386.3504333496094,2294.496826171875,112.81707000732422,55.29587936401367,7.8,76
Not Sweet,256.3566589355469,178.6471405029297,393.4557189941406,2316.537109375,112.81707000732422,51.34617233276367,7.8,76
Not Sweet,283.1280822753906,198.1205291748047,410.330810546875,2487.058349609375,113.50920104980467,51.34617233276367,7.8,76
Not Sweet,265.28045654296875,176.1071319580078,378.3569641113281,2148.3359375,118.3541030883789,55.29587936401367,7.8,76
Not Sweet,268.5254821777344,182.0338134765625,384.5740966796875,2291.016845703125,119.73835754394533,57.27073287963867,7.8,76
Not Sweet,244.1878204345703,173.56712341308594,378.3569641113281,2332.777099609375,118.3541030883789,53.32102584838867,7.8,76
Not Sweet,244.9990692138672,170.18045043945312,352.60028076171875,2105.41552734375,110.74068450927734,50.35874557495117,7.8,76
Not Sweet,254.734130859375,182.0338134765625,386.3504333496094,2402.377685546875,110.74068450927734,50.35874557495117,7.8,76
Not Sweet,241.75405883789065,179.49380493164062,365.0345458984375,2514.8984375,120.43048858642578,48.38389205932617,6.0,77
Not Sweet,269.33673095703125,187.11383056640625,409.442626953125,2367.577392578125,120.43048858642578,53.32102584838867,6.0,77
Not Sweet,245.81033325195312,174.41378784179688,360.5937194824219,2317.697021484375,113.50920104980467,47.39646911621094,6.0,77
Not Sweet,285.56182861328125,196.4271850585937,382.79779052734375,2194.736083984375,128.7360382080078,59.245582580566406,6.0,77
Not Sweet,314.7670288085937,208.28054809570312,443.1927795410156,2830.4208984375,137.7337188720703,57.27073287963867,6.0,77
Not Sweet,308.2769775390625,209.9738922119141,442.30462646484375,2635.539306640625,128.7360382080078,53.32102584838867,6.0,77
Not Sweet,286.3730773925781,193.0405120849609,412.1071166992188,2478.938232421875,125.27539825439452,45.42161560058594,6.0,77
Not Sweet,270.959228515625,182.0338134765625,381.0214538574219,2383.817626953125,112.12493896484376,49.37131881713867,6.0,77
Not Sweet,253.92288208007807,181.1871490478516,374.8043212890625,2239.9765625,121.81475067138672,55.29587936401367,6.0,77
Not Sweet,253.92288208007807,171.02711486816406,366.8108520507813,2168.055908203125,118.3541030883789,51.34617233276367,6.0,77
Not Sweet,246.62158203125,174.41378784179688,366.8108520507813,2079.895263671875,107.28003692626952,49.37131881713867,6.0,77
